article_id,date,ticker,article_title
FNSPID_12743,2018-11-15,TJX,"Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolio"
FNSPID_12744,2018-11-14,TJX,13F For Einhorn's Greenlight Shows Liquidated Position In TJX
FNSPID_12745,2018-10-22,TJX,"Benzinga's Week Ahead: Can Tech Earnings Restore The Rally? Amazon, Google To Report"
FNSPID_12746,2018-10-22,TJX,"REMINDER: Cree Holding Its Annual Shareholder Meeting Today, While TJX Holds An Extraordinary Shareholder Meeting Today"
FNSPID_12747,2018-10-16,TJX,10 Biggest Price Target Changes For Tuesday
FNSPID_12748,2018-10-16,TJX,"Citigroup Maintains Buy on TJX Companies, Raises Price Target to $125"
FNSPID_12749,2018-10-02,TJX,"Stocks Which Set New 52-Week High Yesterday, October 1st"
FNSPID_12750,2018-09-29,TJX,"Retail Picks: DA Davidson Bullish On PVH, TJX, Burlington, Canada Goose, Neutral On Lululemon"
FNSPID_12751,2018-09-27,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: TJX Companies, HCA Healthcare , Vertex Pharma, F5 Networks, Amgen, Tractor Supply, Visa, Illumina, Cooper Companies, CF Industries, Activision Blizzard, Salesforce, and Aon"
FNSPID_12752,2018-09-27,TJX,"Stocks Which Set New 52-Week High Yesterday, September 26th"
FNSPID_12753,2018-09-26,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: Becton Dickinson, PerkinElmer, TJX Companies, Medtronic, Danaher, Mastercard, Visa, Illumina, Motorola Solutions, Salesforce, Ross Stores, Edward Lifesciences, and Boston Scientific"
FNSPID_12754,2018-09-26,TJX,"Benzinga's Top Upgrades, Downgrades For September 26, 2018"
FNSPID_12755,2018-09-26,TJX,"DA Davidson Initiates Coverage On TJX Companies with Buy Rating, Announces $130 Price Target"
FNSPID_12756,2018-09-17,TJX,"UPDATE: TJX Says Stock Split Would Increase Authorized Shares Of Co.'s Stock From 1.2B Shares To 1.8B Shares, Increase Will Be Voted At A Special Shareholders Meeting On Oct. 22nd"
FNSPID_12757,2018-09-17,TJX,The TJX Companies Approves 2-for-1 Stock Split By Means Of A Stock Dividend
FNSPID_12758,2018-09-11,TJX,"Benzinga's Top Upgrades, Downgrades For September 11, 2018"
FNSPID_12759,2018-09-11,TJX,"Barclays Initiates Coverage On TJX Companies with Equal-Weight Rating, Announces $117 Price Target"
FNSPID_12760,2018-09-07,TJX,"Stocks That Made New 52-Week Highs Yesterday, September 6th"
FNSPID_12761,2018-09-07,TJX,5 Stocks To Have On Your Radar Next Week
FNSPID_12762,2018-09-07,TJX,"Jim Cramer Weighs In On CarMax, AbbVie And More"
FNSPID_12763,2018-09-06,TJX,Stocks That Made New 52-Week Highs So Far Today include: FirstEnergy
FNSPID_12764,2018-09-06,TJX,"Stocks Which Set New 52-Week High Yesterday, September 5th"
FNSPID_12765,2018-09-05,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: Gartner, Paychex, Garmin, Emerson, FirstEnergy, McCormick, Hormel, O'Reilly, Sherwin-Williams, Ingersoll-Rand, Tractor Supply, TJX, Arthur J. Gallagher, Anthem, Nasdaq, Lowe's, Target, and AMD"
FNSPID_12766,2018-09-05,TJX,"Stocks Which Set New 52-Week High Yesterday, September 4th"
FNSPID_12767,2018-09-04,TJX,"Goldman Sachs Picks 3 Buys, 1 Sell In Retail: 'We Expect The Better Growth Outlook To Persist'"
FNSPID_12768,2018-09-04,TJX,"Stocks Which Set New 52-Week High Friday, August 31"
FNSPID_12769,2018-09-04,TJX,"Benzinga's Top Upgrades, Downgrades For September 4, 2018"
FNSPID_12770,2018-09-04,TJX,"Goldman Sachs Initiates Coverage On TJX Companies with Buy Rating, Announces $126 Price Target"
FNSPID_12771,2018-08-31,TJX,"Stocks Which Set New 52-Week High Yesterday, August 30th"
FNSPID_12772,2018-08-30,TJX,"Stocks That Made New 52-Week Highs Today Include: FLIR Systems, Textron, Darden Restaurants, United Continental, Intuitive Surgical, TJX, NetApp, Illumina, First Energy, NVIDIA, Microsoft, Visa, and Paypal"
FNSPID_12773,2018-08-30,TJX,"Stocks Which Set New 52-Week High Yesterday, August 29th"
FNSPID_12774,2018-08-29,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: Salesforce, Textron, TJX, Kansas City Southern, Dover, HCA, United Continental, Ingersoll-Rand, Xilinx, Thermo Fisher, Progressive, Microsoft, Apple, Paypal, Cisco, UnitedHealth, Visa & Mastercard"
FNSPID_12775,2018-08-27,TJX,"Stocks Which Set New 52-Week High Friday, August 24th"
FNSPID_12776,2018-08-24,TJX,"Stocks Which Set New 52-Week High Yesterday, August 23rd"
FNSPID_12777,2018-08-23,TJX,10 Biggest Price Target Changes For Thursday
FNSPID_12778,2018-08-23,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Raises Price Target to $119"
FNSPID_12779,2018-08-22,TJX,"Bank of America Maintains Buy on TJX Companies, Raises Price Target to $120"
FNSPID_12780,2018-08-22,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: ADP, American Express, Lowe's, Kroger, Michael Kors, Advance Auto Parts, TJX Companies, Universal Health Services, Costco, Kansas City Southern, AMD, Dollar General, Nike, and Target"
FNSPID_12781,2018-08-22,TJX,10 Biggest Price Target Changes For Wednesday
FNSPID_12782,2018-08-22,TJX,"Benzinga Pro's Top 10 Most-Searched Tickers For Morning Of Wed., Aug. 22, 2018"
FNSPID_12783,2018-08-22,TJX,"Stocks Which Set New 52-Week High Yesterday, August 21st"
FNSPID_12784,2018-08-22,TJX,"Deutsche Bank Maintains Buy on TJX Companies, Raises Price Target to $123"
FNSPID_12785,2018-08-22,TJX,"Deutsche Bank Raises TJX Price Target From $105 To $123 Following Co. Earnings, Firm Said That They Believe The Valuation Remains Compelling For This Story In A Favorable Corner Of Retail With A Global Growth Path"
FNSPID_12786,2018-08-22,TJX,"Wells Fargo Maintains Market Perform on TJX Companies, Raises Price Target to $112"
FNSPID_12787,2018-08-21,TJX,"Benzinga Pro's Top 10 Most-Searched Tickers For Afternoon Of Tues., Aug. 21, 2018"
FNSPID_12788,2018-08-21,TJX,"Stocks Which Set New 52-Week High Tues., Aug. 21, 2018"
FNSPID_12789,2018-08-21,TJX,TJX CFO Sees FY19 Gross Profit Margin To Be In The Range Of 28.5-28.6% Compared With The Adj. 28.8% Last Year
FNSPID_12790,2018-08-21,TJX,"TJX Companies shares are up 5.8% premarket despite mixed Q2 earnings, as the company raised its 2019 EPS guidance."
FNSPID_12791,2018-08-21,TJX,"CORRECTION: TJX Companies Q2 GAAP EPS $1.17, Adj. EPS $0.99 Misses $1.05 Estimate"
FNSPID_12792,2018-08-21,TJX,TJX Companies Q2 Adj. EPS $0.99 Misses $1.05 Estimate
FNSPID_12793,2018-08-21,TJX,"TJX Raises FY19 Adj. EPS Guidance From $4.04-$4.10 As Of May 22, 2018 To $4.10-$4.14 May Not Compare To $4.86 Estimate"
FNSPID_12794,2018-08-21,TJX,"TJX Companies Q2 GAAP EPS $1.17, Adj. EPS $0.99 Misses $1.05 Estimate, Sales $9.3B Beat $8.99B Estimate; Sees Q3 EPS $1.18-$1.20 vs $1.23 Estimate"
FNSPID_12795,2018-08-21,TJX,"10 Stocks To Watch For August 21, 2018"
FNSPID_12796,2018-08-21,TJX,"Earnings Scheduled For August 21, 2018"
FNSPID_12797,2018-08-20,TJX,"The Week Ahead: Alibaba, More Retail Earnings Take Center Stage"
FNSPID_12798,2018-08-20,TJX,10 Biggest Price Target Changes For Monday
FNSPID_12799,2018-08-20,TJX,"Buckingham Maintains Buy on TJX Companies, Raises Price Target to $112"
FNSPID_12800,2018-08-20,TJX,"Deutsche Bank Maintains Buy on TJX Companies, Raises Price Target to $105"
FNSPID_12801,2018-08-15,TJX,"Stocks Trading Ex Dividend Today, August 15th"
FNSPID_12802,2018-08-10,TJX,"Stocks That Made New 52-Week Highs So Far Today Include: Express Scripts, Michael Kors, TJX Companies, Centene, Fiserv, VF, CF Industries, and NextEra Energy"
FNSPID_12803,2018-08-10,TJX,"Stocks Which Set New 52-Week High Yesterday, August 9th"
FNSPID_12804,2018-08-09,TJX,"Stocks Which Set New 52-Week High Yesterday, August 8th"
FNSPID_12805,2018-07-31,TJX,10 Biggest Price Target Changes For Tuesday
FNSPID_12806,2018-07-31,TJX,"Citigroup Maintains Buy on TJX Companies, Raises Price Target to $111"
FNSPID_12807,2018-07-27,TJX,"Stocks Which Set New 52-Week High Yesterday, July 26th:"
FNSPID_12808,2018-07-26,TJX,"Stocks That Made New 52-Week Highs Earlier Today Include: Alphabet, Adobe, VeriSign, Abbott Labs, Becton, United Continental, IHS Markit, TransDigm, Kansas City Southern, Ingersoll-Rand, VF, Motorola Solutions, AES, Edward Lifesciences, Visa, AMD, & Apple"
FNSPID_12809,2018-07-23,TJX,Stocks Which Set New 52-Week Highs Friday
FNSPID_12810,2018-07-20,TJX,Stocks Which Set New 52-Week High Yesterday
FNSPID_12811,2018-07-19,TJX,"Stocks That Made New 52-Week Highs Today Include: IDEXX Laboratories, VF, Costco, Darden Restaurants, Walt Disney, Marsh & McLennan, W.W. Grainger, Ross Stores, TJX, Intercontinental Exchange, O'Reilly Automotive, Humana, Centene, and United Continental"
FNSPID_12812,2018-07-18,TJX,"Stocks That Made New 52-Week Highs Today Include: Alphabet (Both Classes), Facebook, Amazon, Eli Lilly, Intercontinental Exchange, Adobe, TripAdvisor, Darden Restaurants, Citrix, Marsh & McLennan, Norfolk Southern, Motorola, TJX, Intuit, Visa, and CSX"
FNSPID_12813,2018-06-26,TJX,"Don't Expect A Big Q2 Beat For TJX Companies, Atlantic Equities Says In Downgrade"
FNSPID_12814,2018-06-26,TJX,"Benzinga's Top Upgrades, Downgrades For June 26, 2018"
FNSPID_12815,2018-06-26,TJX,Atlantic Equities Downgrades TJX Companies to Neutral
FNSPID_12816,2018-06-25,TJX,4 Stocks That Have Been On Strong Up Trends In June
FNSPID_12817,2018-06-22,TJX,Wedbush Sees Strong Trends Backing Discount Retail
FNSPID_12818,2018-06-22,TJX,"Benzinga's Top Upgrades, Downgrades For June 22, 2018"
FNSPID_12819,2018-06-22,TJX,"Credit Suisse Maintains Neutral on TJX Companies, Raises Price Target to $100"
FNSPID_12820,2018-06-22,TJX,"Wedbush Initiates Coverage On TJX Companies with Neutral Rating, Announces $100 Price Target"
FNSPID_12821,2018-06-21,TJX,"Nordstrom Is A Bright Spot In Retail, UBS Says In Sectorwide Initiation"
FNSPID_12822,2018-06-21,TJX,"UBS Initiates Coverage On TJX Companies with Sell Rating, Announces $87 Price Target"
FNSPID_12823,2018-06-20,TJX,"Stocks That Made New 52-Week Highs Today Include: Ross Stores, F5 Networks, Google, HCA Healthcare, Murphy Oil, Akamai, TJX Companies, Archer-Daniels, ONEOK, Visa, Autodesk, Costco, PayPal, Edward Lifesciences, Facebook and Discovery, Inc"
FNSPID_12824,2018-06-18,TJX,"Stocks That Made New 52-Week Highs Today Include: Autodesk, Amazon, CF Industries, Costco, NetApp, Akamai, Chipotle Mexican Grill, VF, TJX Companies, AMD, Facebook, TripAdvisor, and Advance Auto Parts"
FNSPID_12825,2018-06-12,TJX,"Stocks That Made New 52-Week Highs Today Include: Adobe, Intuitive Surgical, Global Payments, Republic Services, Baxter International, Costco, Kohl's, Expeditors International, Centene, TJX Companies, Tiffany, Illumina, Salesforce, WW Grainger, and ONEOK"
FNSPID_12826,2018-06-07,TJX,"Cowen Late Wednesday Terminated Coverage On Retail Stocks: BIG, COST, DDS, JCP, JWN, KORS, KSS, M, ROST, SHLD, SIG, TGT, TIF, TJX, TPR, WMT"
FNSPID_12827,2018-05-22,TJX,From TJX Q1 Earnings Conference Call: Sees Q2 Comps Up 1-2%
FNSPID_12828,2018-05-22,TJX,From TJX Q1 Earnings Conference Call: Sees FY19 Gross Profit Margin 28.5-28.6%
FNSPID_12829,2018-05-22,TJX,TJX Companies Sees Q2 Adj. EPS $0.87-$0.89 vs $1.10 Est.; FY19 EPS $4.04-$4.10 vs $4.85 Est.
FNSPID_12830,2018-05-22,TJX,TJX Companies Raises High End Of FY19 Adj. EPS Outlook
FNSPID_12831,2018-05-22,TJX,"TJX Q1 Sales $8.7B vs $8.47B Est., Comps Up 3%"
FNSPID_12832,2018-05-22,TJX,TJX Companies Q1 EPS $0.96 Misses $1.02 Estimate
FNSPID_12833,2018-05-22,TJX,"10 Stocks To Watch For May 22, 2018"
FNSPID_12834,2018-05-22,TJX,"Earnings Scheduled For May 22, 2018"
FNSPID_12835,2018-05-21,TJX,"The Week Ahead: Target, Best Buy Help Close Out Earnings Season"
FNSPID_12836,2018-05-08,TJX,Bargain Bin: Kohl's Rings Up Nearly 30% Upside
FNSPID_12837,2018-04-11,TJX,20 Stocks Moving In Wednesday's Pre-Market Session
FNSPID_12838,2018-04-04,TJX,"TJX Confirms Prior Plan To Increase Buyback Program, Will Buyback ~$2.5-$3.0B In FY19, Raise Dividend to $0.39/Share"
FNSPID_12839,2018-04-04,TJX,Hearing TJX Co. Increased Dividend 25% To $0.39/Share
FNSPID_12840,2018-03-19,TJX,4 Potential Overstock Catalysts That Make DA Davidson Bullish
FNSPID_12841,2018-03-12,TJX,"Credit Suisse Initiates Coverage On TJX Companies with Neutral Rating, Announces $85.00 Price Target"
FNSPID_12842,2018-03-12,TJX,25 Stocks Moving In Monday's Pre-Market Session
FNSPID_12843,2018-03-09,TJX,"Loop Capital Initiates Coverage On TJX Companies with Hold Rating, Announces $84.00 Price Target"
FNSPID_12844,2018-03-05,TJX,5 Biggest Price Target Changes For Monday
FNSPID_12845,2018-03-05,TJX,Form 4 Filing Late Friday Showed TJX Companies Exec. Chairman Carol Meyrowitz Sold Total of 132.262K Shares at Avg. Price of ~$83.77
FNSPID_12846,2018-03-02,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Raises Price Target to $99.00"
FNSPID_12847,2018-03-01,TJX,"Deutsche Bank Maintains Buy on TJX Companies, Raises Price Target to $95.00"
FNSPID_12848,2018-03-01,TJX,"BMO Capital Maintains Outperform on TJX Companies, Raises Price Target to $94.00"
FNSPID_12849,2018-03-01,TJX,"Buckingham Maintains Buy on TJX Companies, Raises Price Target to $95.00"
FNSPID_12850,2018-02-28,TJX,"TJX To Increase Dividend From $0.3125 To $0.39/Share, Co. Will Buyback $2.5-$3.0B In TJX Stock"
FNSPID_12851,2018-02-28,TJX,TJX Sees FY19 Adj. EPS $4-$4.08 vs $4.62 Est.
FNSPID_12852,2018-02-28,TJX,TJX Sees Q1 Adj. EPS $0.85-$0.87 vs $0.99 Est.
FNSPID_12853,2018-02-28,TJX,"TJX Shares Indicated Up Nearly 7% Premarket Despite Mixed Q4 Earnings Report; Other Dept. Store Stocks Reacting Higher: JC Penney 2.9%, Kohl's 2.3%, Macy's 1.9%, Gap 1%, Target 0.5%"
FNSPID_12854,2018-02-28,TJX,"TJX Reports Q4 Adj. EPS $1.19 vs $1.27 Est., Sales $11B vs $10.76B Est."
FNSPID_12855,2018-02-28,TJX,TJX Reports Q4 GAAP EPS $1.37
FNSPID_12856,2018-02-28,TJX,"12 Stocks To Watch For February 28, 2018"
FNSPID_12857,2018-02-28,TJX,"Earnings Scheduled For February 28, 2018"
FNSPID_12858,2018-02-22,TJX,Will TJX Companies Q4 Earnings Grow Despite High Costs?
FNSPID_12859,2018-02-16,TJX,"Walmart, Target Are Susquehanna's Top Picks Ahead Of Retail Earnings Season"
FNSPID_12860,2018-02-09,TJX,Seeing Notable Block Trade In TJX Companies Of 1.3M Shares At $74.36/Share
FNSPID_12861,2018-01-19,TJX,The Top 10 Value Stocks In The S&P 500
FNSPID_12862,2018-01-08,TJX,Overstock's Huge Upside Hinges On Blockchain; DA Davidson Raises Target To $110
FNSPID_12863,2018-01-07,TJX,"New Year's Benzinga Bulls & Bears: Apple, Disney, Netflix And More"
FNSPID_12864,2018-01-03,TJX,4 January Consumer Stock Picks From William Blair
FNSPID_12865,2018-01-03,TJX,"Wells Fargo Calls A Peak In Discount Retail, Downgrades TJ Maxx's Parent Co."
FNSPID_12866,2018-01-03,TJX,"Benzinga's Top Upgrades, Downgrades For January 3, 2018"
FNSPID_12867,2018-01-03,TJX,"The Market In 5 Minutes: 2018 Predictions, Ant Financial-Moneygram Rejected, Trump Touts 'Bigger, More Powerful' Nuclear Button"
FNSPID_12868,2018-01-03,TJX,Wells Fargo Downgrades TJX Companies to Market Perform
FNSPID_12869,2017-12-20,TJX,"The TJX Companies, Inc. Recommends Shareholders Reject Mini-Tender Offer by TRC Capital Corporation To Purchase 2M Shares At $70.95/Share Cash"
FNSPID_12870,2017-12-20,TJX,TJX Shares Unaffected Amid News Co. Recommends Holders Reject Mini Tender Offer From TRC Capital
FNSPID_12871,2017-12-14,TJX,Why Overstock Is The Perfect Storm For This Market
FNSPID_12872,2017-12-05,TJX,"Hearing Goldman Removed TJX From Conviction Buy List, Maintains Buy Rating"
FNSPID_12873,2017-12-01,TJX,Overstock: There's More To This Stock Than Bitcoin
FNSPID_12874,2017-11-16,TJX,"Citigroup Maintains Buy on TJX Companies, Lowers Price Target to $81.00"
FNSPID_12875,2017-11-15,TJX,"Slump In Oil, Overseas Markets Puts Stock Indices On The Defensive"
FNSPID_12876,2017-11-15,TJX,"Nomura Maintains Buy on TJX Companies, Lowers Price Target to $75.00"
FNSPID_12877,2017-11-15,TJX,"Morgan Stanley Maintains Overweight on TJX Companies, Lowers Price Target to $85.00"
FNSPID_12878,2017-11-15,TJX,"Buckingham Maintains Buy on TJX Companies, Lowers Price Target to $82.00"
FNSPID_12879,2017-11-14,TJX,"Marriott, TJX, Home Depot, And More: 'Fast Money' Final Trades"
FNSPID_12880,2017-11-14,TJX,"TJX Sees Q4 EPS $1.25-$1.27 vs $1.27 Est., FY17 EPS $3.80-$3.82 vs $3.93 Est."
FNSPID_12881,2017-11-14,TJX,"PR Confirms TJX Co. Reports Q3 EPS $1.00 vs $1.00 Est., Sales $8.8B vs $8.86B Est."
